User Name,Profile link,Rating,Hotel Name
Ishank A,https://www.tripadvisor.in/Profile/WanderingSince89,5,Open View Estate
Sunil Kumar T,https://www.tripadvisor.in/Profile/SunilKumarT23,5,Open View Estate
Nainital Bikers,https://www.tripadvisor.in/Profile/NainitalBikers,5,OYO 27836 Bay Berry Camp And Resort
seemaa9,https://www.tripadvisor.in/Profile/seemaa9,5,OYO 27836 Bay Berry Camp And Resort
433travelover,https://www.tripadvisor.in/Profile/433travelover,5,OYO 27836 Bay Berry Camp And Resort
Rajesh Kumar R,https://www.tripadvisor.in/Profile/RajeshKumarR44,5,OYO 27836 Bay Berry Camp And Resort
Ashwini K,https://www.tripadvisor.in/Profile/AshTravelsIndia,5,OYO 27836 Bay Berry Camp And Resort
crystadriver,https://www.tripadvisor.in/Profile/crystadriver,5,OYO 27772 Hotel Kalawati Retreat
DIPEN N,https://www.tripadvisor.in/Profile/70dipenn,4,OYO 27772 Hotel Kalawati Retreat
Khwaja H,https://www.tripadvisor.in/Profile/849khwajah,5,OYO 27772 Hotel Kalawati Retreat
shilpynsaxena,https://www.tripadvisor.in/Profile/shilpynsaxena,5,OYO 27772 Hotel Kalawati Retreat
Gosain D,https://www.tripadvisor.in/Profile/gosaind,5,OYO 27772 Hotel Kalawati Retreat
shuklaswati01,https://www.tripadvisor.in/Profile/shuklaswati01,5,Camp Bliss
Epicureansilver,https://www.tripadvisor.in/Profile/Epicureansilver,5,Camp Bliss
Vikram,https://www.tripadvisor.in/Profile/Vmm1234,5,Camp Bliss
Aman Saxena,https://www.tripadvisor.in/Profile/aman_rider1,5,Camp Bliss
Aditya A,https://www.tripadvisor.in/Profile/CottageNirvana,5,Camp Bliss
52anshumans,https://www.tripadvisor.in/Profile/52anshumans,5,Junoon in the Hills
Satinder Mann,https://www.tripadvisor.in/Profile/satinderm2018,5,Junoon in the Hills
vikas260978,https://www.tripadvisor.in/Profile/vikas260978,4,Junoon in the Hills
Sumanta R,https://www.tripadvisor.in/Profile/sumantar2014,5,Junoon in the Hills
Kuko Kapur,https://www.tripadvisor.in/Profile/Kukokapur,5,Junoon in the Hills
gargsahil555,https://www.tripadvisor.in/Profile/gargsahil555,3,OYO 22064 Hotel Alka
Adv.SiddharthVerma,https://www.tripadvisor.in/Profile/AdvSiddharthVerma,4,OYO 22064 Hotel Alka
Crazzzy4Trips,https://www.tripadvisor.in/Profile/Crazzzy4Trips,4,OYO 22064 Hotel Alka
manpreet s,https://www.tripadvisor.in/Profile/manpreets651,1,OYO 22064 Hotel Alka
Aavara,https://www.tripadvisor.in/Profile/Aavara,3,OYO 22064 Hotel Alka
Yogi Adityanath,https://www.tripadvisor.in/Profile/yogiadityanath,5,Kaafal Cottage
Ashwin Suvarna,https://www.tripadvisor.in/Profile/ashwins1978,3,Kaafal Cottage
Connector41713,https://www.tripadvisor.in/Profile/Connector41713,1,Kaafal Cottage
Anand S,https://www.tripadvisor.in/Profile/AnandS1988,3,Kaafal Cottage
Ria Mukherjee,https://www.tripadvisor.in/Profile/rian1329,4,Kaafal Cottage
Aamir siddiqui,https://www.tripadvisor.in/Profile/aamirjamal86,5,The Xanadu Resort
Mahesh Nakade,https://www.tripadvisor.in/Profile/maheshjnakade,5,The Xanadu Resort
Neeraj D,https://www.tripadvisor.in/Profile/656neerajd,1,The Xanadu Resort
ShreedharaNaik,https://www.tripadvisor.in/Profile/ShreedharaNaik,5,The Xanadu Resort
Bhramari A,https://www.tripadvisor.in/Profile/bhramari,5,The Xanadu Resort
Himanshu,https://www.tripadvisor.in/Profile/Kilwish,5,"The Goat Village, Dayara Bugyal"
Shiksha Swaraj,https://www.tripadvisor.in/Profile/lostilllusion,5,"The Goat Village, Dayara Bugyal"
Harsh vardhan,https://www.tripadvisor.in/Profile/hraim1,5,"The Goat Village, Dayara Bugyal"
Anish Veigas,https://www.tripadvisor.in/Profile/anishveigas1990,5,"The Goat Village, Dayara Bugyal"
Kapil Narula,https://www.tripadvisor.in/Profile/kapilnarula,5,"The Goat Village, Dayara Bugyal"
giri1951,https://www.tripadvisor.in/Profile/giri1951,1,OYO 28260 Hotel Ganga Sagar
Happiness817130,https://www.tripadvisor.in/Profile/Happiness817130,5,Hotel KNB Heritage
Uberdriver811,https://www.tripadvisor.in/Profile/Uberdriver811,5,Hotel KNB Heritage
pgkkumar,https://www.tripadvisor.in/Profile/pgkkumar,4,Hotel KNB Heritage
ksak25,https://www.tripadvisor.in/Profile/ksak25,5,Hotel KNB Heritage
DurgeshRajadhyaksha,https://www.tripadvisor.in/Profile/DurgeshRajadhyaksha,3,Hotel KNB Heritage
Aniline3,https://www.tripadvisor.in/Profile/Aniline3,5,Hotel The Great Ganga
P Sharma,https://www.tripadvisor.in/Profile/P_sharma94,1,Hotel The Great Ganga
John,https://www.tripadvisor.in/Profile/john_solo25,1,Hotel The Great Ganga
Archana B,https://www.tripadvisor.in/Profile/445archanab,3,Hotel The Great Ganga
Harishuv29,https://www.tripadvisor.in/Profile/Harishuv29,3,Hotel The Great Ganga
Sussmita c,https://www.tripadvisor.in/Profile/Sussmitac,1,Ekant Resort
Abhijeet Singh C,https://www.tripadvisor.in/Profile/AbhijeetSinghC3,1,Ekant Resort
sakshi785,https://www.tripadvisor.in/Profile/sakshi785,5,Ekant Resort
Varsha,https://www.tripadvisor.in/Profile/Varsha_1930,2,OYO 26232 Mahima Resorts
vikram g,https://www.tripadvisor.in/Profile/163vikramg,2,OYO 26232 Mahima Resorts
Avinash_blr,https://www.tripadvisor.in/Profile/Avinash_blr,3,OYO 26232 Mahima Resorts
rahulmukherjeehdrjwp,https://www.tripadvisor.in/Profile/rahulmukherjeehdrjwp,5,OYO 26232 Mahima Resorts
dharmrajdesai,https://www.tripadvisor.in/Profile/dharmrajdesai,4,OYO 26232 Mahima Resorts
RajendarSinghal,https://www.tripadvisor.in/Profile/rajendarsinghal51,1,Hotel Prosperity & Restaurant
Ravi N,https://www.tripadvisor.in/Profile/7ravin,1,Hotel Prosperity & Restaurant
Kamal K,https://www.tripadvisor.in/Profile/kamalk364,5,Hotel Prosperity & Restaurant
Maneesh M,https://www.tripadvisor.in/Profile/mkmittal1978,5,Garhwal Resort
kiritbharti,https://www.tripadvisor.in/Profile/ktpms,4,Garhwal Resort
Dheeraj B,https://www.tripadvisor.in/Profile/DheerajB125,5,OYO 28236 Hotel Aanandit
R0binR,https://www.tripadvisor.in/Profile/R0binR,4,The Lalit Great Eastern Kolkata
Sarahkr,https://www.tripadvisor.in/Profile/Sarahkarim1,5,The Lalit Great Eastern Kolkata
beadfreak,https://www.tripadvisor.in/Profile/beadfreak,4,The Lalit Great Eastern Kolkata
rishikaagrawal122,https://www.tripadvisor.in/Profile/rishikaagrawal,5,The Lalit Great Eastern Kolkata
DruryDrury,https://www.tripadvisor.in/Profile/DruryDrury,5,The Lalit Great Eastern Kolkata
KaushikHyderabad,https://www.tripadvisor.in/Profile/KaushikHyderabad,5,The Park Kolkata
chouan,https://www.tripadvisor.in/Profile/chouan1234,5,The Park Kolkata
Moinuddin Hasan,https://www.tripadvisor.in/Profile/luckymoin,5,The Park Kolkata
Nasim,https://www.tripadvisor.in/Profile/KhanNasim,5,The Park Kolkata
Nishant,https://www.tripadvisor.in/Profile/Nishant349,5,The Park Kolkata
Ipsita sen,https://www.tripadvisor.in/Profile/Ipsita_sen,5,Swissotel Kolkata
Baladiti,https://www.tripadvisor.in/Profile/Baladiti,5,Swissotel Kolkata
Abhijit Biswas,https://www.tripadvisor.in/Profile/ABHIbis,4,Swissotel Kolkata
Soham,https://www.tripadvisor.in/Profile/Somname,5,Swissotel Kolkata
Prashant,https://www.tripadvisor.in/Profile/Prash1776,5,Swissotel Kolkata
RodTravels,https://www.tripadvisor.in/Profile/RodTravels,5,Holiday Inn Kolkata Airport
Manish,https://www.tripadvisor.in/Profile/MaanishPandey,5,Holiday Inn Kolkata Airport
Sanjeev,https://www.tripadvisor.in/Profile/Pandey33sanjeev,5,Holiday Inn Kolkata Airport
Praveen,https://www.tripadvisor.in/Profile/Prwan45,5,Holiday Inn Kolkata Airport
Amit,https://www.tripadvisor.in/Profile/Amit45roy,5,Holiday Inn Kolkata Airport
rlmn,https://www.tripadvisor.in/Profile/rlmn,5,The Peerless Inn
Manju B,https://www.tripadvisor.in/Profile/875manjub,5,The Peerless Inn
Margaret F,https://www.tripadvisor.in/Profile/252margaretf,5,The Peerless Inn
Shakun Gidwani Mukerji,https://www.tripadvisor.in/Profile/shakung2017,2,The Peerless Inn
PKB,https://www.tripadvisor.in/Profile/Ilovtravell,3,The Peerless Inn
robertjoosth,https://www.tripadvisor.in/Profile/robertjoosth,5,The Oberoi Grand
Terry S,https://www.tripadvisor.in/Profile/drtike,5,The Oberoi Grand
Su/Sid,https://www.tripadvisor.in/Profile/sudesnah,5,The Oberoi Grand
Katrinalovesgreen,https://www.tripadvisor.in/Profile/Katrinalovesgreen,5,The Oberoi Grand
howiedl,https://www.tripadvisor.in/Profile/howiedl,5,The Oberoi Grand
Hardik77777,https://www.tripadvisor.in/Profile/Hardik77777,5,Hyatt Regency Kolkata
Joash Rebello,https://www.tripadvisor.in/Profile/joashr391,5,Hyatt Regency Kolkata
psingh,https://www.tripadvisor.in/Profile/asusual8,5,Hyatt Regency Kolkata
Omair Khan,https://www.tripadvisor.in/Profile/faithlessvagabond,5,Hyatt Regency Kolkata
Jay Rawal,https://www.tripadvisor.in/Profile/JayRawal,5,Hyatt Regency Kolkata
Nick S,https://www.tripadvisor.in/Profile/NICK_SEMPS,3,Hotel Hindusthan International Kolkata
Suresh Kumar,https://www.tripadvisor.in/Profile/Skmpak,5,Hotel Hindusthan International Kolkata
Piyush P,https://www.tripadvisor.in/Profile/PiyushP542,5,Hotel Hindusthan International Kolkata
Kanad,https://www.tripadvisor.in/Profile/kanadks,4,Hotel Hindusthan International Kolkata
Vikas M,https://www.tripadvisor.in/Profile/vikasSNP,5,Hotel Hindusthan International Kolkata
A Ray,https://www.tripadvisor.in/Profile/aray2606,5,Vedic Village Spa Resort
Anwesha,https://www.tripadvisor.in/Profile/anweshabanerjee89,5,Vedic Village Spa Resort
Debasis C,https://www.tripadvisor.in/Profile/DebasisC28,4,Vedic Village Spa Resort
Rina Kolay,https://www.tripadvisor.in/Profile/Climber58338083847,5,Vedic Village Spa Resort
Surajiydey344,https://www.tripadvisor.in/Profile/Surajitdey344,5,Vedic Village Spa Resort
Nabendu Pramanik,https://www.tripadvisor.in/Profile/nabendu2304,5,Howard Johnson by Wyndham Kolkata
Chandan N,https://www.tripadvisor.in/Profile/ChandanN67,4,Howard Johnson by Wyndham Kolkata
Traveler362637,https://www.tripadvisor.in/Profile/Traveler362637,4,Howard Johnson by Wyndham Kolkata
Shannu,https://www.tripadvisor.in/Profile/Karshannu,5,Howard Johnson by Wyndham Kolkata
Sapna,https://www.tripadvisor.in/Profile/Sapna_239,4,Howard Johnson by Wyndham Kolkata
Srinidhi,https://www.tripadvisor.in/Profile/Srinidhimajor,5,Vivanta Kolkata EM Bypass
Mukesh pandey,https://www.tripadvisor.in/Profile/Mukeshpandey2,5,Vivanta Kolkata EM Bypass
BPC555,https://www.tripadvisor.in/Profile/BPC555,5,Vivanta Kolkata EM Bypass
Captain Spain,https://www.tripadvisor.in/Profile/CaptainSpain,5,Vivanta Kolkata EM Bypass
subhadip s,https://www.tripadvisor.in/Profile/subhadips34,5,Vivanta Kolkata EM Bypass
Rimi M,https://www.tripadvisor.in/Profile/RimiM80,5,Ibiza The Fern Resort & Spa
Abhishekhar A,https://www.tripadvisor.in/Profile/abhishekhara,5,Ibiza The Fern Resort & Spa
debaddy,https://www.tripadvisor.in/Profile/debaddy,5,Ibiza The Fern Resort & Spa
somenath s,https://www.tripadvisor.in/Profile/somenaths2020,5,Ibiza The Fern Resort & Spa
Vacation831458,https://www.tripadvisor.in/Profile/Vacation831458,5,Ibiza The Fern Resort & Spa
Pallabi Ray Chaudhuri,https://www.tripadvisor.in/Profile/BagpackerPallabi,5,JW Marriott Hotel Kolkata
Madhasudanmazumdar,https://www.tripadvisor.in/Profile/Madhasudan,5,JW Marriott Hotel Kolkata
ARIJIT P,https://www.tripadvisor.in/Profile/501arijitp,5,JW Marriott Hotel Kolkata
Creative Sense Pvt ltd,https://www.tripadvisor.in/Profile/CreativeSenseP,5,JW Marriott Hotel Kolkata
Alaina Roy,https://www.tripadvisor.in/Profile/alainaroy,5,JW Marriott Hotel Kolkata
Swagata D,https://www.tripadvisor.in/Profile/49swagatad,3,The Lindsay
SKD,https://www.tripadvisor.in/Profile/travelplanallthetime,1,The Lindsay
Xaina,https://www.tripadvisor.in/Profile/nzazizee,3,The Lindsay
Mattmynd,https://www.tripadvisor.in/Profile/Mattmynd,1,The Lindsay
Ashish Rawat,https://www.tripadvisor.in/Profile/himalayan_son,5,The Lindsay
Gaurang Jhaveri,https://www.tripadvisor.in/Profile/gjhaveri,5,The Westin Kolkata Rajarhat
Shankha S C,https://www.tripadvisor.in/Profile/shankhasc2017,5,The Westin Kolkata Rajarhat
Anshu J,https://www.tripadvisor.in/Profile/anshujjw,1,The Westin Kolkata Rajarhat
Santu,https://www.tripadvisor.in/Profile/snath247,5,The Westin Kolkata Rajarhat
nandita1305,https://www.tripadvisor.in/Profile/nandita1305,5,The Westin Kolkata Rajarhat
FlightDelayed,https://www.tripadvisor.in/Profile/FlightDelayed,5,The Sonnet
Susweta Ray,https://www.tripadvisor.in/Profile/suswetar,2,The Sonnet
Krishna Chakraborty,https://www.tripadvisor.in/Profile/babaicboy9,4,The Sonnet
Anita roy,https://www.tripadvisor.in/Profile/Anita_4509,5,The Sonnet
NeerajVic,https://www.tripadvisor.in/Profile/NeerajVic,5,The Sonnet
Monoj khandaker,https://www.tripadvisor.in/Profile/monojkh,4,Kempton Hotel
monalisam786,https://www.tripadvisor.in/Profile/monalisam786,4,Kempton Hotel
M S,https://www.tripadvisor.in/Profile/405ms,4,Kempton Hotel
Sajeed,https://www.tripadvisor.in/Profile/sajeedalam,5,Kempton Hotel
Shihab A,https://www.tripadvisor.in/Profile/574shihaba,3,Kempton Hotel
robertjoosth,https://www.tripadvisor.in/Profile/robertjoosth,3,"The Elgin Fairlawn, Kolkata"
beadfreak,https://www.tripadvisor.in/Profile/beadfreak,4,"The Elgin Fairlawn, Kolkata"
Kem1609,https://www.tripadvisor.in/Profile/Kem1609,4,"The Elgin Fairlawn, Kolkata"
milksop,https://www.tripadvisor.in/Profile/milksop,3,"The Elgin Fairlawn, Kolkata"
Judi Q,https://www.tripadvisor.in/Profile/Judmarqua,5,"The Elgin Fairlawn, Kolkata"
Vinayak R,https://www.tripadvisor.in/Profile/VinayakR79,4,Jameson Inn Shiraz
Abhinav Agarwal,https://www.tripadvisor.in/Profile/Abhinav777,4,Jameson Inn Shiraz
Galib09,https://www.tripadvisor.in/Profile/Galib09,5,Jameson Inn Shiraz
Shaffiabel,https://www.tripadvisor.in/Profile/Shaffiabel,5,Jameson Inn Shiraz
244syedu,https://www.tripadvisor.in/Profile/244syedu,2,Jameson Inn Shiraz
Nomad62600321700,https://www.tripadvisor.in/Profile/Nomad62600321700,3,The Rajbari Bawali
SJDJ,https://www.tripadvisor.in/Profile/azbycxdwev,5,The Rajbari Bawali
Angela583,https://www.tripadvisor.in/Profile/Angela583,5,The Rajbari Bawali
duttasharmistha28,https://www.tripadvisor.in/Profile/duttasharmistha28,5,The Rajbari Bawali
Gupta M,https://www.tripadvisor.in/Profile/guptam2015,5,The Rajbari Bawali
sayan m,https://www.tripadvisor.in/Profile/sayanm105,5,Udaan Clover Hotel Banquet & Spa
vikkyranjan,https://www.tripadvisor.in/Profile/vikkyranjan,4,Udaan Clover Hotel Banquet & Spa
Rohan,https://www.tripadvisor.in/Profile/Roytravel12,4,Udaan Clover Hotel Banquet & Spa
Samimapappu A,https://www.tripadvisor.in/Profile/samimapappua,5,Udaan Clover Hotel Banquet & Spa
Steffy Beni,https://www.tripadvisor.in/Profile/Steffybeni,5,Udaan Clover Hotel Banquet & Spa
Arun Sahu,https://www.tripadvisor.in/Profile/SahuArun,5,"Lemon Tree Hotel, Siliguri"
Davender2212,https://www.tripadvisor.in/Profile/Davender2212,5,"Lemon Tree Hotel, Siliguri"
priti,https://www.tripadvisor.in/Profile/368pritid,5,"Lemon Tree Hotel, Siliguri"
Subhrajyoti R,https://www.tripadvisor.in/Profile/SubhrajyotiR4,5,"Lemon Tree Hotel, Siliguri"
tonykarim,https://www.tripadvisor.in/Profile/tonykarim,5,"Lemon Tree Hotel, Siliguri"
Sanath Kumar,https://www.tripadvisor.in/Profile/138sanathk,4,Hotel Saffron Crest
Gandhi Madeti,https://www.tripadvisor.in/Profile/Gandhimadeti,5,Hotel Saffron Crest
Karan B,https://www.tripadvisor.in/Profile/KaranB306,5,Hotel Saffron Crest
Mila pema,https://www.tripadvisor.in/Profile/milapema,4,Hotel Saffron Crest
Harka,https://www.tripadvisor.in/Profile/Autumnlibang,5,Hotel Saffron Crest
4x4Medic,https://www.tripadvisor.in/Profile/Hrodulf4x4medic,3,The Loft Hotel
Tashi Kazi,https://www.tripadvisor.in/Profile/tashikazi,4,The Loft Hotel
Mondira D,https://www.tripadvisor.in/Profile/MDutta81,5,The Loft Hotel
Anirban C,https://www.tripadvisor.in/Profile/Anirbanc17,5,The Loft Hotel
LJ Trotsky,https://www.tripadvisor.in/Profile/LJTrotsky,5,The Loft Hotel
Mila pema,https://www.tripadvisor.in/Profile/milapema,3,The Four Vedas Hotel & Resort
Binu U,https://www.tripadvisor.in/Profile/BinuU6,2,The Four Vedas Hotel & Resort
Vivek B,https://www.tripadvisor.in/Profile/vivekbarun,4,The Four Vedas Hotel & Resort
Tj M,https://www.tripadvisor.in/Profile/609tjm,5,The Four Vedas Hotel & Resort
BPB2012,https://www.tripadvisor.in/Profile/BPB2012,4,The Four Vedas Hotel & Resort
Victorianlad,https://www.tripadvisor.in/Profile/Victorianlad,4,Tirupati Lodge
Swapan H,https://www.tripadvisor.in/Profile/SwapanH4,3,Tirupati Lodge
S mukherjee,https://www.tripadvisor.in/Profile/Smukherjee3101,2,Tirupati Lodge
Nilanjan Maitra,https://www.tripadvisor.in/Profile/Nilraja,3,Tirupati Lodge
Snehasish G,https://www.tripadvisor.in/Profile/159snehasishg,5,Tirupati Lodge
rroy11,https://www.tripadvisor.in/Profile/rroy11,1,Breeze Hotel
HRK,https://www.tripadvisor.in/Profile/PHRK,5,Breeze Hotel
Prasanjeet M,https://www.tripadvisor.in/Profile/prasanjeetm2016,3,Breeze Hotel
Pras Raj,https://www.tripadvisor.in/Profile/P_Raj_BLR,3,Breeze Hotel
Michael_In_Essex_UK,https://www.tripadvisor.in/Profile/Michael_In_Essex_UK,1,Breeze Hotel
anm1998,https://www.tripadvisor.in/Profile/anm1998,4,Hotel Saayein Residency
Aban Sheer,https://www.tripadvisor.in/Profile/AbanS193,4,Hotel Saayein Residency
Michael Avalon,https://www.tripadvisor.in/Profile/travelbagelblog,5,Hotel Saayein Residency
Escape497146,https://www.tripadvisor.in/Profile/Escape497146,4,Treebo Trip GD Hotel
sayam357,https://www.tripadvisor.in/Profile/sayam357,2,Treebo Trip GD Hotel
Nitin aggarwal,https://www.tripadvisor.in/Profile/Aaooommnn,1,Treebo Trip GD Hotel
rajnish917,https://www.tripadvisor.in/Profile/rajnish917,5,Treebo Trip GD Hotel
Sudip72,https://www.tripadvisor.in/Profile/Sudip72,4,Treebo Trip GD Hotel
Farhan Ahmad,https://www.tripadvisor.in/Profile/FARHANA128,2,Hotel Tourist Inn
Abhijeet Kumar,https://www.tripadvisor.in/Profile/lazywriterabhi,4,Hotel Tourist Inn
Santanu M,https://www.tripadvisor.in/Profile/Santanu74,3,Hotel Tourist Inn
Sumith D,https://www.tripadvisor.in/Profile/SumithD_13,4,Hotel Tourist Inn
DeeptimanTOI,https://www.tripadvisor.in/Profile/DeeptimanTOI,4,Hotel Tourist Inn
TrikyChow,https://www.tripadvisor.in/Profile/Triks999,2,The Cindrella Hotel (Pure Vegetarian)
Pooja Ghosh,https://www.tripadvisor.in/Profile/poojaghosh001,4,The Cindrella Hotel (Pure Vegetarian)
Animesh D,https://www.tripadvisor.in/Profile/anish870,4,The Cindrella Hotel (Pure Vegetarian)
Debjani_Kaushik,https://www.tripadvisor.in/Profile/Debjani_Kaushik,4,The Cindrella Hotel (Pure Vegetarian)
Icebeards_WildFlower,https://www.tripadvisor.in/Profile/Icebeards_WildFlower,5,The Cindrella Hotel (Pure Vegetarian)
Chitra S,https://www.tripadvisor.in/Profile/ChitraS225,3,CHAS Swastik Regency Hotel
sumantra_travel,https://www.tripadvisor.in/Profile/sumantra_travel,4,CHAS Swastik Regency Hotel
Harsha D,https://www.tripadvisor.in/Profile/310harshad,4,CHAS Swastik Regency Hotel
borahdj,https://www.tripadvisor.in/Profile/borahdj,2,CHAS Swastik Regency Hotel
Deeptam,https://www.tripadvisor.in/Profile/Deeptam,3,CHAS Swastik Regency Hotel
Kumar Amritansh,https://www.tripadvisor.in/Profile/KumarAmritansh,1,Treebo Trend Venkatesh Regency
Jessica,https://www.tripadvisor.in/Profile/Lostintranslation_77,2,Treebo Trend Venkatesh Regency
Priyanka K,https://www.tripadvisor.in/Profile/422priyankak,5,Treebo Trend Venkatesh Regency
Klein C,https://www.tripadvisor.in/Profile/125kleinc,2,Treebo Trend Venkatesh Regency
Atique Zaman,https://www.tripadvisor.in/Profile/atiquezaman,5,Treebo Trend Venkatesh Regency
AnupRY,https://www.tripadvisor.in/Profile/AnupRY,2,Balaji Inn
neezam udden,https://www.tripadvisor.in/Profile/neezam,3,Balaji Inn
Debabrata P,https://www.tripadvisor.in/Profile/DebabrataP52,4,Balaji Inn
Pronoy M,https://www.tripadvisor.in/Profile/Pronoy2014,4,Balaji Inn
Vijaypeace,https://www.tripadvisor.in/Profile/Vijaypeace,5,Balaji Inn
Arunava Bose,https://www.tripadvisor.in/Profile/arunavab_13,4,Rajashree Palace
Thilashree,https://www.tripadvisor.in/Profile/Thilashree,1,Rajashree Palace
Ranjiniraman,https://www.tripadvisor.in/Profile/Ranjiniraman,3,Rajashree Palace
Anshuman_Gautam,https://www.tripadvisor.in/Profile/Anshuman_Gautam,5,Rajashree Palace
Saumalya,https://www.tripadvisor.in/Profile/Saumalya,4,Rajashree Palace
RV SINGH 18,https://www.tripadvisor.in/Profile/RVSINGH18,5,Royal Sarovar Portico
Rupak De,https://www.tripadvisor.in/Profile/Rde123456,3,Royal Sarovar Portico
Sumer Bhowmick,https://www.tripadvisor.in/Profile/Sumersurfer,5,Royal Sarovar Portico
icpl2016,https://www.tripadvisor.in/Profile/icpl2016,5,Royal Sarovar Portico
Subhankar G,https://www.tripadvisor.in/Profile/SubhankarGhosh71,4,Royal Sarovar Portico
